hour,temperature_C,temp_layer2,temp_layer5,temp_layer10,h_ML,Q_flux,salinity
11180,-0.10151418,-0.09931371,-0.09625956,-0.0931667,26.584795,-24.475150744120278,34.1495
11181,-0.101879455,-0.099836,-0.09704228,-0.09409175,26.235964,-23.32741665840149,34.149452
11182,-0.10225288,-0.10034575,-0.09776988,-0.09500078,25.656897,-22.179682572682697,34.1494
11183,-0.10264368,-0.10085561,-0.09846309,-0.09587428,25.008717,-21.031948486963906,34.149345
11184,-0.103042044,-0.101361774,-0.099131756,-0.09671623,24.666813,-19.884214401245117,34.149292
11185,-0.10344378,-0.101862326,-0.09977991,-0.09753335,24.162672,-19.57217566172282,34.14923
11186,-0.10384576,-0.10235558,-0.100408584,-0.09832416,23.73858,-19.26013692220052,34.149174
11187,-0.10424585,-0.10284034,-0.10101795,-0.099085286,23.46415,-18.948098182678223,34.149113
11188,-0.10464283,-0.10331617,-0.10160884,-0.09981882,23.309755,-18.636059443155926,34.14905
11189,-0.105088115,-0.10380086,-0.10218552,-0.10052382,23.238071,-18.324020703633625,34.148983
11190,-0.10547182,-0.104263596,-0.10274573,-0.101200566,23.281584,-18.011981964111328,34.14892
11191,-0.105853386,-0.104712754,-0.10328791,-0.10185704,23.307846,-17.69994322458903,34.14885
11192,-0.106229976,-0.10515235,-0.1038145,-0.102491625,23.363886,-17.38790448506673,34.14878
11193,-0.10660169,-0.10558285,-0.1043263,-0.10310397,23.44528,-17.075865745544434,34.148712
11194,-0.10696671,-0.10600367,-0.10482351,-0.103694305,23.554613,-16.763827006022137,34.14864
11195,-0.10732543,-0.10641463,-0.105306014,-0.10426282,23.68785,-16.451788266499836,34.148567
11196,-0.10772995,-0.10684739,-0.1057853,-0.10480595,23.6236,-16.13974952697754,34.148495
11197,-0.108196,-0.107317895,-0.106272295,-0.10532594,23.352264,-15.827710787455242,34.148422
11198,-0.10868364,-0.10780579,-0.10676495,-0.10583215,23.09804,-15.515672047932943,34.14835
11199,-0.10918333,-0.108302325,-0.10726001,-0.10632909,22.87052,-15.203633308410645,34.148277
11200,-0.1096884,-0.10880328,-0.1077563,-0.10681991,22.665268,-14.891594568888348,34.148205
11201,-0.1101957,-0.10930576,-0.10825204,-0.10730492,22.47245,-14.579555829366049,34.148132
11202,-0.11070376,-0.10980865,-0.10874734,-0.10778895,22.167004,-14.26751708984375,34.14806
11203,-0.11121212,-0.11031155,-0.10924205,-0.10827179,21.85002,-13.955478350321453,34.14799
11204,-0.11171952,-0.11081308,-0.10973421,-0.10874658,21.53296,-13.643439610799154,34.14792
11205,-0.112225495,-0.11131277,-0.11022343,-0.10921492,21.252098,-13.331400871276855,34.147846
11206,-0.112730585,-0.11181051,-0.11070969,-0.109677926,20.999235,-13.019362131754558,34.147774
11207,-0.11323464,-0.11230661,-0.11119345,-0.110136144,20.763157,-12.70732339223226,34.147705
11208,-0.11373726,-0.11280122,-0.11167508,-0.11058962,20.53305,-12.395284652709961,34.147633
11209,-0.114238046,-0.11329416,-0.112154625,-0.11103827,20.258121,-12.297469536463419,34.14756
11210,-0.11473903,-0.1137875,-0.11263547,-0.111463755,19.880142,-12.199654420216879,34.14749
11211,-0.11523777,-0.1142793,-0.11311436,-0.111889444,19.528156,-12.101839303970337,34.14742
11212,-0.11573393,-0.11476954,-0.11359082,-0.11231686,19.214249,-12.004024187723795,34.147346
11213,-0.11622764,-0.11525765,-0.11406415,-0.11274362,18.932163,-11.906209071477255,34.147278
11214,-0.11672433,-0.11574971,-0.11453752,-0.11316134,18.664326,-11.808393955230713,34.147205
11215,-0.1172252,-0.11624203,-0.11501199,-0.11358347,18.374063,-11.710578838984171,34.147133
11216,-0.11773722,-0.11673896,-0.11548853,-0.11399256,17.968067,-11.61276372273763,34.147057
11217,-0.11825353,-0.117240295,-0.11596874,-0.11439347,17.596745,-11.514948606491089,34.14698
11218,-0.11876925,-0.1177413,-0.11644616,-0.114793405,17.241858,-11.417133490244547,34.146904
11219,-0.119285546,-0.118242785,-0.11692228,-0.11519215,16.916393,-11.319318373998007,34.146828
11220,-0.1197425,-0.11871733,-0.1173863,-0.11559491,16.74606,-11.221503257751465,34.14676
11221,-0.12020731,-0.119187176,-0.11785647,-0.11602213,16.701128,-11.123688141504923,34.146687
11222,-0.12066768,-0.11964805,-0.118316785,-0.11643518,16.72394,-11.025873025258383,34.146614
11223,-0.12110438,-0.120095745,-0.11877041,-0.1168732,16.724201,-10.92805790901184,34.146545
11224,-0.12154044,-0.12053655,-0.119216435,-0.117299594,16.742311,-10.830242792765299,34.146473
11225,-0.12196478,-0.12096893,-0.11965602,-0.11773828,16.752668,-10.732427676518759,34.146404
11226,-0.122389115,-0.121396646,-0.12008909,-0.11815816,16.770298,-10.634612560272217,34.14633
11227,-0.122798584,-0.121816054,-0.12051761,-0.118601225,16.773298,-10.536797444025675,34.146263
11228,-0.12321207,-0.122232266,-0.12093987,-0.119017184,16.793247,-10.438982327779135,34.146194
11229,-0.123610854,-0.12264199,-0.1213602,-0.11946052,16.792677,-10.341167211532593,34.146126
11230,-0.12401536,-0.1230494,-0.1217745,-0.11987189,16.815851,-10.243352095286053,34.146057
11231,-0.12440722,-0.123452276,-0.12218886,-0.12031278,16.813366,-10.14553697903951,34.14599
11232,-0.12480556,-0.12385371,-0.12259781,-0.12071969,16.838802,-10.047721862792969,34.14592
11233,-0.12519194,-0.12425114,-0.123007074,-0.12115649,16.836515,-10.230754693349203,34.14585
11234,-0.12558669,-0.12464828,-0.12341173,-0.121559195,16.862465,-10.413787523905436,34.145782
11235,-0.12596692,-0.12504032,-0.12381582,-0.121991195,16.86121,-10.59682035446167,34.145714
11236,-0.12635669,-0.1254325,-0.12421569,-0.12238966,16.886618,-10.779853185017904,34.145645
11237,-0.12673181,-0.12581934,-0.124614455,-0.122816555,16.886143,-10.962886015574137,34.145576
11238,-0.12711626,-0.12620622,-0.12500897,-0.123210184,16.910856,-11.145918846130371,34.145508
11239,-0.12748614,-0.1265877,-0.12540226,-0.12363236,16.909607,-11.328951676686605,34.14544
11240,-0.12786649,-0.12696972,-0.12579152,-0.12402035,16.934078,-11.511984507242838,34.14537
11241,-0.12823023,-0.12734574,-0.1261795,-0.1244376,16.931334,-11.695017337799072,34.145306
11242,-0.12860692,-0.12772338,-0.12656417,-0.12482028,16.955486,-11.878050168355307,34.145233
11243,-0.12896502,-0.12809439,-0.12694731,-0.12523288,16.952415,-12.061082998911541,34.14517
11244,-0.12934095,-0.12846981,-0.12733041,-0.1256209,17.158161,-12.244115829467773,34.145103
11245,-0.12970132,-0.12884136,-0.12771486,-0.12605883,17.576942,-12.427148660024008,34.14505
11246,-0.13007912,-0.12921622,-0.12809454,-0.12650782,18.213112,-12.610181490580242,34.145
11247,-0.13045317,-0.12959477,-0.12848426,-0.1269693,18.717272,-12.793214321136475,34.14496
11248,-0.13086402,-0.12999031,-0.12888739,-0.12745443,19.170982,-12.976247151692709,34.14491
11249,-0.13125747,-0.1303867,-0.1292905,-0.1279478,19.751514,-13.159279982248943,34.144867
11250,-0.13165091,-0.13078432,-0.12969625,-0.12846863,20.39214,-13.342312812805176,34.14483
11251,-0.1320519,-0.13119045,-0.13011445,-0.12895064,20.839521,-13.52534564336141,34.14479
11252,-0.13246416,-0.1316068,-0.13054284,-0.1294304,21.272749,-13.708378473917644,34.144756
11253,-0.13289037,-0.13203612,-0.13098288,-0.12991175,21.774326,-13.891411304473877,34.144722
11254,-0.13334304,-0.13247952,-0.13142961,-0.13038047,22.37888,-14.074444135030111,34.144688
11255,-0.13377988,-0.1329277,-0.13189226,-0.13088617,22.668602,-14.257476965586346,34.144657
11256,-0.13424374,-0.13339223,-0.13236591,-0.13139388,22.950886,-14.440509796142578,34.144627
11257,-0.13471714,-0.13386919,-0.13285074,-0.13190544,23.25366,-15.582194487253824,34.144596
11258,-0.13519223,-0.13435486,-0.13334434,-0.1324184,23.596478,-16.72387917836507,34.144573
11259,-0.13569345,-0.13485527,-0.13384941,-0.13294202,23.846184,-17.86556386947632,34.144547
11260,-0.13620153,-0.13536268,-0.13435912,-0.13345869,24.40594,-19.007248560587566,34.144524
11261,-0.13671915,-0.13587965,-0.1348794,-0.13399751,24.43762,-20.148933251698814,34.144505
11262,-0.13724905,-0.13640858,-0.13541089,-0.13454252,24.450525,-21.29061794281006,34.144485
11263,-0.13778916,-0.1369475,-0.13595149,-0.13509266,24.4649,-22.432302633921307,34.14447
11264,-0.13833855,-0.13749541,-0.13650021,-0.13564822,24.480766,-23.573987325032554,34.144463
11265,-0.13889682,-0.13805193,-0.1370567,-0.13620937,24.499752,-24.7156720161438,34.144455
11266,-0.13946328,-0.13861643,-0.13762066,-0.1367769,24.524048,-25.857356707255047,34.14445
11267,-0.14003699,-0.13918804,-0.13819127,-0.13734978,24.557108,-26.999041398366295,34.144455
11268,-0.14067253,-0.13979462,-0.13877907,-0.13793069,24.585049,-28.14072608947754,34.144455
11269,-0.14136493,-0.1404459,-0.13939205,-0.13851956,24.612825,-29.282410780588787,34.14446
11270,-0.14208816,-0.14112909,-0.14003192,-0.13912907,24.634869,-30.424095471700035,34.144466
11271,-0.14283879,-0.14183955,-0.14069721,-0.1397613,24.67405,-31.56578016281128,34.144474
11272,-0.1436146,-0.1425754,-0.14138703,-0.14041655,24.733162,-32.70746485392253,34.14448
11273,-0.1444114,-0.14333242,-0.14209783,-0.14109442,24.819832,-33.849149545033775,34.14449
11274,-0.14521971,-0.14410695,-0.14282867,-0.141797,24.947638,-34.99083423614502,34.1445
11275,-0.14604306,-0.14490466,-0.14358321,-0.14252199,25.1619,-36.13251892725627,34.14451
11276,-0.14690953,-0.14572802,-0.14435863,-0.1432659,25.466888,-37.274203618367515,34.144516
11277,-0.14779979,-0.14657515,-0.14515574,-0.14402966,25.876163,-38.41588830947876,34.144524
11278,-0.1487131,-0.14744423,-0.14597301,-0.14480998,26.506212,-39.55757300059001,34.144535
11279,-0.14965138,-0.14833781,-0.1468154,-0.1456249,26.590761,-40.699257691701256,34.144543
11280,-0.15061842,-0.14925905,-0.1476839,-0.14646362,26.593662,-41.8409423828125,34.14455
11281,-0.151613,-0.15020663,-0.1485765,-0.14732172,26.594843,-42.34378623962402,34.14456
11282,-0.1526336,-0.151179,-0.14949164,-0.14819898,26.59587,-42.84663009643555,34.144573
11283,-0.15367922,-0.15217511,-0.15042844,-0.14909585,26.596848,-43.34947395324707,34.14459
11284,-0.15474923,-0.15319435,-0.15138645,-0.15001245,26.597908,-43.852317810058594,34.144604
11285,-0.15584324,-0.15423635,-0.15236545,-0.150949,26.59908,-44.35516166687012,34.14462
11286,-0.15696108,-0.1553009,-0.15336525,-0.15190563,26.600367,-44.85800552368164,34.144638
11287,-0.15810263,-0.15638785,-0.15438576,-0.15288228,26.601593,-45.360849380493164,34.14466
11288,-0.15926793,-0.1574972,-0.1554269,-0.15387902,26.60293,-45.86369323730469,34.144684
11289,-0.16045703,-0.15862893,-0.15648864,-0.15489592,26.60437,-46.36653709411621,34.14471
11290,-0.16166998,-0.15978304,-0.15757093,-0.15593302,26.605904,-46.869380950927734,34.144737
11291,-0.16290693,-0.16095959,-0.15867376,-0.15699032,26.607529,-47.37222480773926,34.144768
11292,-0.16422409,-0.16218023,-0.1597837,-0.15803926,26.606995,-47.87506866455078,34.144794
11293,-0.16565433,-0.16345902,-0.16088836,-0.15905716,26.605003,-48.377912521362305,34.144814
11294,-0.16716868,-0.16478404,-0.16198857,-0.16005181,26.603851,-48.88075637817383,34.144833
11295,-0.16878109,-0.16615489,-0.16307889,-0.16102575,26.603212,-49.38360023498535,34.14485
11296,-0.17051525,-0.16757566,-0.16415463,-0.16197841,26.602844,-49.886444091796875,34.144867
11297,-0.1723829,-0.16904022,-0.16521332,-0.16291215,26.60264,-50.3892879486084,34.14488
11298,-0.17431597,-0.17051421,-0.16626473,-0.16384064,26.6028,-50.89213180541992,34.144894
11299,-0.1760276,-0.17193198,-0.16735113,-0.16479433,26.603827,-51.394975662231445,34.14491
11300,-0.17713998,-0.17318639,-0.16851969,-0.16582373,26.606094,-51.89781951904297,34.144928
11301,-0.17773275,-0.17418823,-0.16974242,-0.16695927,26.608822,-52.40066337585449,34.144955
11302,-0.17812414,-0.17499658,-0.17094918,-0.16818546,26.611198,-52.903507232666016,34.144985
11303,-0.17851251,-0.17572932,-0.17210826,-0.1694626,26.613085,-53.40635108947754,34.145016
11304,-0.17897011,-0.17645966,-0.17322326,-0.17075875,26.61477,-53.90919494628906,34.145046
11305,-0.17952451,-0.17723003,-0.17431575,-0.1720467,26.616755,-53.96009159088135,34.14508
11306,-0.18016966,-0.17804903,-0.17539911,-0.1733183,26.619514,-54.01098823547363,34.14511
11307,-0.18089299,-0.1789147,-0.17648138,-0.17457207,26.623505,-54.06188488006592,34.145145
11308,-0.18168195,-0.17982203,-0.17756718,-0.17580928,26.629097,-54.1127815246582,34.145184
11309,-0.1825249,-0.18076494,-0.17865874,-0.17703329,26.636686,-54.16367816925049,34.14522
11310,-0.18341275,-0.18173832,-0.17975733,-0.17824723,26.646585,-54.21457481384277,34.145264
11311,-0.18433815,-0.18273781,-0.18086348,-0.17945358,26.65931,-54.26547145843506,34.14531
11312,-0.18529525,-0.1837598,-0.18197748,-0.18065529,26.67558,-54.316368103027344,34.145363
11313,-0.18627933,-0.18480127,-0.1830992,-0.18185396,26.695684,-54.36726474761963,34.145424
11314,-0.18728681,-0.18586,-0.18422857,-0.18305142,26.721539,-54.418161392211914,34.14549
11315,-0.18831496,-0.18693426,-0.18536572,-0.18424949,26.755047,-54.4690580368042,34.145565
11316,-0.18937624,-0.18803073,-0.18651184,-0.18544504,26.795362,-54.519954681396484,34.14565
11317,-0.19046995,-0.18915015,-0.18766843,-0.18663973,26.845455,-54.57085132598877,34.14574
11318,-0.19158056,-0.1902842,-0.18883462,-0.18783799,26.91576,-54.621747970581055,34.145844
11319,-0.19273572,-0.1914506,-0.19002973,-0.18907319,27.021732,-54.67264461517334,34.145977
11320,-0.19387409,-0.19260952,-0.1912126,-0.19026536,27.245289,-54.723541259765625,34.14611
11321,-0.19504224,-0.19377267,-0.1923915,-0.19146542,27.692768,-54.77443790435791,34.146244
11322,-0.19617583,-0.19492906,-0.19357266,-0.19266699,28.822878,-54.825334548950195,34.14638
11323,-0.19731829,-0.19612612,-0.19482401,-0.19400975,28.901306,-54.87623119354248,34.146507
11324,-0.19856809,-0.19739383,-0.19613029,-0.19538257,28.919243,-54.927127838134766,34.14663
11325,-0.19986556,-0.19870931,-0.19747563,-0.19677138,28.93469,-54.97802448272705,34.146748
11326,-0.20119865,-0.2000584,-0.19884959,-0.19817802,28.951895,-55.028921127319336,34.146873
11327,-0.2025617,-0.20143624,-0.20024969,-0.19960675,28.972075,-55.07981777191162,34.147003
11328,-0.20395306,-0.20284148,-0.2016757,-0.20105949,28.996202,-55.130714416503906,34.147144
11329,-0.205372,-0.2042736,-0.2031274,-0.20253636,29.025726,-55.624003410339355,34.147293
11330,-0.20681772,-0.20573168,-0.2046036,-0.20403533,29.062737,-56.117292404174805,34.14745
11331,-0.20828989,-0.20721567,-0.20610484,-0.20555861,29.110363,-56.610581398010254,34.147614
11332,-0.2099716,-0.20892023,-0.20787425,-0.20752007,29.173527,-57.1038703918457,34.147854
11333,-0.2115884,-0.21054141,-0.20948084,-0.20901357,29.289474,-57.59715938568115,34.14807
11334,-0.21325046,-0.21218383,-0.21112369,-0.21068135,29.49427,-58.0904483795166,34.148293
11335,-0.21490338,-0.21384332,-0.21279742,-0.21237563,29.81899,-58.58373737335205,34.14852
11336,-0.21655981,-0.21550727,-0.21447508,-0.21406181,30.596395,-59.0770263671875,34.14875
11337,-0.2181628,-0.21715878,-0.21615301,-0.21574369,31.193634,-59.57031536102295,34.148968
11338,-0.2198457,-0.21884908,-0.21786296,-0.2174837,31.246775,-60.0636043548584,34.14917
11339,-0.22157489,-0.22058806,-0.21961908,-0.21926874,31.266287,-60.55689334869385,34.14936
11340,-0.22334656,-0.22234915,-0.22137132,-0.22101471,31.270695,-61.0501823425293,34.149548
11341,-0.22511785,-0.22408873,-0.2230714,-0.2226683,31.260683,-61.543471336364746,34.149715
11342,-0.22684215,-0.22577922,-0.22471525,-0.22425489,31.250921,-62.036760330200195,34.14987
11343,-0.22851808,-0.22741863,-0.22630416,-0.22578253,31.240658,-62.530049324035645,34.15001
11344,-0.2301484,-0.22900997,-0.22784194,-0.22725663,31.230007,-63.023338317871094,34.150135
11345,-0.23173805,-0.23055816,-0.22933406,-0.22868417,31.219177,-63.51662731170654,34.150246
11346,-0.23329207,-0.2320679,-0.23078454,-0.23006776,31.208311,-64.00991630554199,34.150345
11347,-0.23481609,-0.23354474,-0.23219956,-0.23141621,31.197796,-64.50320529937744,34.150433
11348,-0.23631713,-0.234995,-0.233584,-0.2327318,31.187729,-64.99649429321289,34.15051
11349,-0.23780061,-0.2364236,-0.23494181,-0.23401715,31.17843,-65.48978328704834,34.15058
11350,-0.23927113,-0.23783475,-0.23627685,-0.2352762,31.170004,-65.98307228088379,34.150642
11351,-0.2407337,-0.2392331,-0.23759326,-0.23651317,31.162632,-66.47636127471924,34.1507
11352,-0.24219285,-0.24062282,-0.23889454,-0.23773083,31.156359,-66.96965026855469,34.15075
11353,-0.2436523,-0.24200751,-0.24018393,-0.23893242,31.15126,-66.665602684021,34.150795
11354,-0.24511442,-0.2433899,-0.24146429,-0.240121,31.147247,-66.3615550994873,34.150833
11355,-0.24657941,-0.24477145,-0.24273801,-0.24129972,31.144197,-66.05750751495361,34.15087
11356,-0.248044,-0.24615145,-0.24400704,-0.24247243,31.142092,-65.75345993041992,34.150906
11357,-0.24950032,-0.24752662,-0.24527302,-0.24364392,31.140793,-65.44941234588623,34.15094
11358,-0.25093618,-0.2488914,-0.24653769,-0.24481891,31.14016,-65.14536476135254,34.15097
11359,-0.25233036,-0.25023335,-0.24780011,-0.24600558,31.14013,-64.84131717681885,34.151
11360,-0.25366372,-0.2515409,-0.24905965,-0.2472112,31.14058,-64.53726959228516,34.15103
11361,-0.25492358,-0.25280526,-0.250315,-0.24844155,31.14149,-64.23322200775146,34.151062
11362,-0.2561096,-0.2540243,-0.2515649,-0.24969956,31.142885,-63.92917442321777,34.151093
11363,-0.25723532,-0.25520492,-0.2528098,-0.25098458,31.144825,-63.62512683868408,34.151127
11364,-0.25839,-0.25639176,-0.2540481,-0.25227076,31.145477,-63.32107925415039,34.15116
11365,-0.25962174,-0.2576193,-0.25528675,-0.25353384,31.144424,-63.0170316696167,34.15119
11366,-0.26087537,-0.25886485,-0.25652888,-0.2547832,31.14368,-62.71298408508301,34.151226
11367,-0.26213998,-0.2601185,-0.2577716,-0.25602227,31.1431,-62.408936500549316,34.15126
11368,-0.26340872,-0.2613749,-0.25901276,-0.2572533,31.142662,-62.104888916015625,34.151295
11369,-0.26467735,-0.26263052,-0.26025093,-0.25847754,31.142302,-61.800841331481934,34.151325
11370,-0.26594314,-0.26388326,-0.26148522,-0.25969613,31.14201,-61.49679374694824,34.15136
11371,-0.2672044,-0.2651317,-0.26271504,-0.2609094,31.14175,-61.19274616241455,34.15139
11372,-0.26846004,-0.26637495,-0.26393998,-0.2621179,31.141546,-60.88869857788086,34.15142
11373,-0.26970947,-0.26761258,-0.26516,-0.26332197,31.14137,-60.58465099334717,34.15145
11374,-0.27095243,-0.26884443,-0.2663751,-0.26452193,31.141212,-60.28060340881348,34.15148
11375,-0.27218884,-0.27007052,-0.26758543,-0.265718,31.141062,-59.976555824279785,34.151512
11376,-0.2734187,-0.27129093,-0.26879114,-0.2669104,31.14092,-59.672508239746094,34.151543
